timestamp,start_latitude,start_longitude,end_latitude,end_longitude,current_speed_kmh,free_flow_speed_kmh,current_travel_time_seconds,free_flow_travel_time_seconds,traffic_confidence,travel_time_seconds,distance_meters,traffic_delay_seconds,incident_type,weather_condition,road_type,poi_category,traffic_level
2025-05-06T20:57:28.269664,38.259315401591735,-85.7745704785344,38.329993504138045,-85.76564626561687,30,37,344,279,0.993903,815,15067,0,none,snow,highway,none,moderate
2025-05-06T20:57:31.073392,38.322124580151424,-85.83691356974253,38.13538568831294,-85.77648938088494,109,109,124,124,1.0,1709,30865,0,none,fog,local,none,low
2025-05-06T20:57:34.285512,38.20416311543307,-85.63650042739542,38.210843940762246,-85.57821917629205,51,51,171,171,1.0,730,6360,0,none,clear,arterial,none,low
2025-05-06T20:57:36.865677,38.16679622978574,-85.68320204518305,38.154936866333095,-85.84339158278297,51,58,205,180,1.0,1315,18588,0,none,clear,arterial,none,moderate
2025-05-06T20:57:40.230478,38.16147797705476,-85.8757250080417,38.21978029132986,-85.90951809077362,87,87,46,46,1.0,1744,31573,0,none,clear,local,none,low
2025-05-06T20:57:42.991294,38.33149160670912,-85.78602689035507,38.26889897644239,-85.64766467626012,42,44,134,128,0.711635,1327,21035,0,none,rain,local,none,low
2025-05-06T20:57:45.894662,38.33512947778005,-85.60276324981362,38.17834988301295,-85.65925902250117,115,115,190,190,1.0,1776,26808,0,none,clear,local,none,low
2025-05-06T20:57:48.951670,38.24141886755594,-85.59766941262829,38.18396876644319,-85.67282411161226,48,64,390,292,1.0,978,15026,0,none,rain,arterial,none,high
2025-05-06T20:57:51.985268,38.29255379915267,-85.61885469918536,38.34595367573814,-85.58320404891772,31,47,99,65,1.0,1213,11535,0,none,snow,local,none,high
2025-05-06T20:57:55.745657,38.17909398489334,-85.90321546251437,38.28906675979261,-85.83908803371064,85,85,448,448,1.0,901,15737,0,none,fog,local,none,low
2025-05-06T20:57:58.551252,38.28692571867151,-85.66694055902138,38.22198149449032,-85.63900926180811,107,107,178,178,1.0,972,13198,0,none,rain,arterial,none,low
2025-05-06T20:58:01.441051,38.1724568022604,-85.70745024287521,38.31725327206835,-85.67707796575343,49,68,47,34,1.0,1409,23160,0,none,clear,local,none,high
2025-05-06T20:58:04.283662,38.15049114100593,-85.57721703798096,38.350079869934085,-85.8056192994719,23,47,119,58,1.0,1899,46882,0,none,snow,highway,none,high
2025-05-06T20:58:07.563106,38.16408307176545,-85.67833913886248,38.23521802232081,-85.65018917379714,50,61,208,170,1.0,952,14197,0,none,clear,arterial,none,moderate
2025-05-06T20:58:10.647178,38.142505065554914,-85.51375558259487,38.15115391290846,-85.70679784869056,118,118,176,176,1.0,1363,25298,0,none,fog,local,none,low
2025-05-06T20:58:13.616254,38.30477886990975,-85.71230937100056,38.3378769527213,-85.87077156761427,57,57,138,138,1.0,1655,23172,0,none,fog,highway,none,low
2025-05-06T20:58:16.480522,38.20533708020695,-85.71384792183692,38.119879600872096,-85.57891249913355,48,60,195,156,1.0,1347,27698,19,none,snow,local,none,moderate
2025-05-06T20:58:19.285885,38.31282903750517,-85.57042065769022,38.175521701491824,-85.52807453345241,30,46,152,99,1.0,1169,22226,46,none,snow,arterial,none,high
2025-05-06T20:58:22.240882,38.126161522599055,-85.86316327639788,38.17037625850572,-85.53068292511931,59,59,99,99,1.0,2078,42082,0,none,fog,local,none,low
2025-05-06T20:58:24.978810,38.29783231622605,-85.52622189506995,38.14910222518944,-85.61301544733813,51,59,193,167,1.0,1730,30192,0,none,rain,arterial,none,moderate
2025-05-06T20:58:27.666838,38.350314313860345,-85.69972284978121,38.28276474480208,-85.60089541569117,61,73,281,235,1.0,1192,22437,0,none,snow,local,none,moderate
2025-05-06T20:58:30.757909,38.311329827679664,-85.56719873610619,38.18208946478678,-85.57916332361127,26,48,123,66,1.0,1576,26167,0,none,clear,arterial,none,high
2025-05-06T20:58:33.606284,38.152857865475134,-85.90881105457416,38.14246769611007,-85.73056530791678,87,87,438,438,1.0,2580,45662,0,none,snow,highway,none,low
2025-05-06T20:58:36.184324,38.28142552691616,-85.87007055543332,38.142829790274085,-85.76979334530473,62,62,421,421,1.0,1492,27081,0,none,snow,highway,none,low
2025-05-06T20:58:38.842579,38.22716327928764,-85.72997432376779,38.313336012689,-85.70034418153709,48,48,108,108,1.0,1189,14336,0,none,rain,highway,none,low
2025-05-06T20:58:41.692891,38.22365480598419,-85.74485326844669,38.24609900094079,-85.54507527852925,40,40,121,121,1.0,1448,28111,0,none,fog,local,none,low
2025-05-06T20:58:44.334215,38.15442049345188,-85.81348026007221,38.13899735473785,-85.69320367244745,58,58,121,121,1.0,1079,13229,0,none,clear,arterial,none,low
2025-05-06T20:58:47.449279,38.31780250188233,-85.63404591767076,38.30900739779198,-85.87480715500327,62,72,377,325,1.0,1881,36428,0,none,clear,arterial,none,moderate
2025-05-06T20:58:50.333052,38.169607584584746,-85.57164911537002,38.12171995062853,-85.68907227594109,52,70,70,52,1.0,913,18095,0,none,snow,arterial,none,high
2025-05-06T20:58:52.991223,38.15363928994866,-85.7229691743545,38.24839366277997,-85.7432515820137,95,95,10,10,1.0,1024,13755,0,none,clear,arterial,none,low
2025-05-06T20:58:55.702233,38.124238884136325,-85.85289414030694,38.17723767802181,-85.851822455033,49,66,89,66,1.0,809,8487,0,none,rain,highway,none,high
2025-05-06T20:58:58.521406,38.17615485515481,-85.83303339259922,38.18468052145682,-85.64869079785458,54,54,70,70,1.0,1118,19380,0,none,snow,arterial,none,low
2025-05-06T20:59:01.165324,38.34478397065866,-85.87080555289366,38.27304774389632,-85.7934310821552,61,61,153,153,1.0,1260,22272,0,none,snow,arterial,none,low
2025-05-06T20:59:03.930560,38.31682792321811,-85.58298477053492,38.171563058538325,-85.51697672481338,105,105,31,31,1.0,1598,38632,0,none,clear,arterial,none,low
2025-05-06T20:59:06.597420,38.2892805273032,-85.5589725231524,38.326558780273984,-85.58144089545888,47,61,211,163,1.0,847,7372,0,none,clear,arterial,none,moderate
2025-05-06T20:59:09.477867,38.33525760410338,-85.87067035154887,38.298098612604846,-85.5509054421892,61,61,153,153,1.0,1517,32701,0,none,rain,local,none,low
2025-05-06T20:59:12.326557,38.12408018353566,-85.78727033095197,38.29557008021641,-85.6276728433275,59,59,99,99,1.0,1650,37301,0,none,snow,local,none,low
2025-05-06T20:59:14.970952,38.31530468807581,-85.59190241493872,38.12519860479561,-85.67315789084121,112,112,195,195,1.0,1691,40652,0,none,fog,arterial,none,low
2025-05-06T20:59:17.555019,38.16449013779725,-85.83563671557822,38.15644902194348,-85.66004686589551,48,60,221,177,1.0,1351,19963,0,none,rain,arterial,none,moderate
2025-05-06T20:59:20.231910,38.13960782715274,-85.77042937460782,38.12501291168168,-85.64135482564063,68,68,170,170,1.0,791,15685,0,none,fog,local,none,low
2025-05-06T20:59:23.536694,38.16414446025734,-85.79606339894924,38.156079612086415,-85.8764833602373,55,55,121,121,1.0,832,10186,0,none,rain,arterial,none,low
2025-05-06T20:59:26.410625,38.202999273576125,-85.81934855176905,38.21428189250639,-85.55369300260926,50,50,179,179,1.0,1534,30960,0,none,fog,arterial,none,low
2025-05-06T20:59:29.107168,38.13670879763274,-85.54118870379034,38.28159550826919,-85.81558535702437,119,119,105,105,1.0,1804,44625,0,none,clear,arterial,none,low
2025-05-06T20:59:32.044101,38.240195447379776,-85.63194070741483,38.20662362829394,-85.56616794955943,110,110,98,98,1.0,912,11140,0,none,rain,arterial,none,low
2025-05-06T20:59:34.974258,38.15347719897934,-85.8596770417746,38.14182687932139,-85.80483049014819,65,65,127,127,1.0,844,8005,0,none,snow,arterial,none,low
2025-05-06T20:59:37.780684,38.28088227355471,-85.8109571967218,38.29679414883043,-85.64186240408252,89,89,32,32,1.0,1407,25594,0,none,fog,local,none,low
2025-05-06T20:59:40.505809,38.150517205497465,-85.53503439020575,38.28632151120295,-85.87753274173446,118,118,176,176,1.0,1842,46220,0,none,clear,highway,none,low
2025-05-06T20:59:43.239102,38.32518690062916,-85.74292138813901,38.2454302008536,-85.79743065209401,48,48,146,146,1.0,992,14750,0,none,rain,highway,none,low
2025-05-06T20:59:45.761284,38.18798672840534,-85.65515968748217,38.33783006729465,-85.56244701427401,48,48,137,137,1.0,1450,25823,0,none,clear,arterial,none,low
2025-05-06T20:59:48.443513,38.30489758872958,-85.87258847131076,38.23903371780876,-85.52596244176593,104,104,120,120,1.0,1828,40813,0,none,fog,highway,none,low
2025-05-06T20:59:51.358042,38.136855030582005,-85.58827955018363,38.30695366624248,-85.7172343565075,116,116,108,108,1.0,1719,38165,0,none,fog,local,none,low
2025-05-06T20:59:54.103484,38.28166177559389,-85.60915148781449,38.18424220765373,-85.71484902702296,72,72,215,215,1.0,1272,19307,31,none,snow,highway,none,low
2025-05-06T20:59:56.830804,38.24111295237881,-85.87528143796882,38.213317093667335,-85.89164132572178,88,88,302,302,1.0,393,6565,0,none,clear,arterial,none,low
2025-05-06T20:59:59.533989,38.17161671867925,-85.61416263290194,38.33118164325415,-85.73297249025183,64,64,195,195,1.0,1514,29751,0,none,clear,highway,none,low
2025-05-06T21:00:02.598323,38.35041394690978,-85.77125318275668,38.2506143928834,-85.53285758770073,107,107,120,120,1.0,1721,35636,0,none,snow,local,none,low
2025-05-06T21:00:08.261767,38.20317104138396,-85.67824972298482,38.21199167516926,-85.58226655155315,107,107,59,59,1.0,780,12620,0,none,rain,local,none,low
2025-05-06T21:00:11.125391,38.24143780357584,-85.86913371455597,38.32637439716073,-85.65214178918401,88,88,302,302,1.0,1872,37604,0,none,rain,highway,none,low
2025-05-06T21:00:14.006803,38.22583281815864,-85.60802172232111,38.27059538054547,-85.69276481391594,108,108,123,123,1.0,1023,17954,0,none,rain,highway,none,low
2025-05-06T21:00:16.737154,38.22646912279381,-85.91483664648429,38.27381314666235,-85.51517397823304,85,85,448,448,1.0,2258,48158,0,none,clear,arterial,none,low
2025-05-06T21:00:19.646398,38.215627031591005,-85.74780885750215,38.20635292741176,-85.86463549456303,37,45,101,83,1.0,1061,19145,0,none,fog,arterial,none,moderate
2025-05-06T21:00:26.724317,38.23405659134455,-85.59333211865903,38.30131480113952,-85.6111991928809,111,111,142,142,1.0,977,19093,0,none,snow,local,none,low
2025-05-06T21:00:30.067645,38.20614575180984,-85.71504697604446,38.20946958938951,-85.5722443348742,47,60,199,156,1.0,1051,17740,0,none,rain,local,none,moderate
2025-05-06T21:00:32.832765,38.32265617057514,-85.68440098393948,38.20204244820626,-85.76755699298512,38,46,143,118,1.0,1387,27730,0,none,rain,highway,none,moderate
2025-05-06T21:00:35.453092,38.19598029000213,-85.51525511746273,38.30021146427883,-85.82592876762524,114,114,123,123,1.0,1910,36350,0,none,snow,highway,none,low
2025-05-06T21:00:38.189251,38.13854413739318,-85.58330297509565,38.20169775164684,-85.63356047236587,57,59,42,41,1.0,836,9458,0,none,snow,local,none,low
2025-05-06T21:00:40.874371,38.35063805996886,-85.57201482215564,38.1833891382866,-85.59106146873769,73,73,236,236,1.0,1844,31343,0,none,fog,highway,none,low
2025-05-06T21:00:43.569268,38.17051528858118,-85.56254630512892,38.20776574503304,-85.88167882376872,58,58,151,151,1.0,2309,44455,0,none,clear,local,none,low
2025-05-06T21:00:46.629599,38.16073336697155,-85.71862117562151,38.25013531864465,-85.89678851182063,118,118,149,149,1.0,1820,31207,0,none,rain,highway,none,low
2025-05-06T21:00:49.512867,38.16589199215037,-85.82237052193874,38.28028424675185,-85.729277403815,50,60,212,177,1.0,1410,23357,0,none,snow,local,none,moderate
2025-05-06T21:00:52.330010,38.33315723395537,-85.7944944475279,38.14497409741831,-85.88304191250971,40,47,138,117,0.733861,1729,29372,0,none,fog,arterial,none,moderate
2025-05-06T21:00:54.988556,38.15117329943177,-85.73232822872595,38.24526773460316,-85.77671427110002,67,67,42,42,1.0,1953,16594,0,none,clear,arterial,none,low
2025-05-06T21:00:57.708825,38.2681935829937,-85.67644096903315,38.24915389071374,-85.87465835787302,47,59,141,112,1.0,1461,24137,0,none,fog,highway,none,moderate
2025-05-06T21:01:00.904369,38.190669080431874,-85.57545219930132,38.21164761010805,-85.77810182008322,58,58,151,151,1.0,1635,24085,0,none,rain,highway,none,low
2025-05-06T21:01:03.670929,38.25764418209789,-85.56157716410421,38.14790699863725,-85.8589287065207,50,65,214,165,1.0,2003,33634,0,none,snow,arterial,none,moderate
2025-05-06T21:01:06.702527,38.29134598355341,-85.87477241468493,38.214054667382015,-85.7180294761423,62,62,423,423,1.0,1569,23782,0,none,rain,highway,none,low
2025-05-06T21:01:10.354379,38.12526395748349,-85.57933676414942,38.31371389025397,-85.84913949104758,90,90,157,157,1.0,2290,54239,0,none,clear,highway,none,low
2025-05-06T21:01:13.268733,38.2774354275709,-85.73148651880386,38.21937791804475,-85.68075365117569,96,96,29,29,1.0,1055,21247,0,none,rain,highway,none,low
2025-05-06T21:01:16.005871,38.19724880831879,-85.51511896809308,38.27807078937939,-85.73843206263867,114,114,123,123,1.0,1456,27908,0,none,fog,highway,none,low
2025-05-06T21:01:18.733974,38.181596816830606,-85.72645941578823,38.123067012535145,-85.797576462438,108,108,49,49,1.0,1104,18045,0,none,clear,highway,none,low
2025-05-06T21:01:21.515777,38.18852307101269,-85.7738045745906,38.28770488929833,-85.55918833034106,103,103,105,105,1.0,1529,27864,0,none,clear,local,none,low
2025-05-06T21:01:24.417031,38.25200481788086,-85.72293998378916,38.270755308255765,-85.68922057251885,52,52,54,54,1.0,580,5496,0,none,fog,highway,none,low
2025-05-06T21:01:26.986311,38.26163303054513,-85.81182386894808,38.1748905167839,-85.77718744650443,44,44,72,72,1.0,822,15047,0,none,snow,arterial,none,low
2025-05-06T21:01:29.734812,38.13897521346613,-85.83994889538306,38.337760470305305,-85.7568233358627,65,65,91,91,1.0,2188,33975,0,none,fog,arterial,none,low
2025-05-06T21:01:32.755929,38.17804244549914,-85.62262916778828,38.32170562566144,-85.5831794754399,49,49,386,386,1.0,1488,24531,0,none,rain,local,none,low
2025-05-06T21:01:35.371646,38.29656428858976,-85.84973699962939,38.32927563294956,-85.74289575572823,104,104,112,112,1.0,1253,15993,0,none,fog,local,none,low
2025-05-06T21:01:37.981221,38.318639899081184,-85.88938940103834,38.34186175680365,-85.79320298656195,78,78,87,87,1.0,1262,13815,0,none,snow,local,none,low
2025-05-06T21:01:40.913740,38.32539536544091,-85.55346344117596,38.187324676303625,-85.68107541322375,117,117,237,237,1.0,1481,28499,0,none,clear,arterial,none,low
2025-05-06T21:01:43.604567,38.21156035666182,-85.71617206495254,38.27212585957764,-85.53137985761386,40,57,239,168,1.0,1515,21633,0,none,clear,local,none,high
2025-05-06T21:01:46.202903,38.20208211026289,-85.8083281311752,38.14825573462687,-85.76383201129293,50,50,179,179,1.0,987,11367,0,none,clear,arterial,none,low
2025-05-06T21:01:48.910289,38.339770127752445,-85.57332565093789,38.28116196549912,-85.5622242383064,117,117,237,237,1.0,1469,9739,85,none,snow,local,none,low
2025-05-06T21:01:51.563656,38.30509922718402,-85.66259953080687,38.31926432663314,-85.57038015633901,42,49,273,234,0.713316,770,11329,0,none,clear,highway,none,moderate
2025-05-06T21:01:54.531360,38.30766928942443,-85.79499394217235,38.17757323271776,-85.80008441903357,81,81,33,33,1.0,1506,22686,0,none,snow,arterial,none,low
2025-05-06T21:01:57.491673,38.27139543522644,-85.5076110487206,38.175589095777205,-85.72465815580601,113,113,81,81,1.0,1549,30995,30,none,rain,arterial,none,low
2025-05-06T21:02:00.496499,38.20614304688221,-85.71808509541852,38.215125872622295,-85.51684435579162,40,57,239,168,1.0,1281,22470,0,none,snow,arterial,none,high
2025-05-06T21:02:02.984011,38.26777521496333,-85.51784260827772,38.27614996753548,-85.64080198989821,64,64,227,227,1.0,819,18536,0,none,fog,local,none,low
2025-05-06T21:02:05.516557,38.27113328816139,-85.88752505354306,38.32013862588067,-85.56124185590531,62,62,421,421,1.0,1966,39402,0,none,snow,local,none,low
2025-05-06T21:02:08.402805,38.127534542268,-85.73123176843535,38.34903345771905,-85.88612145566131,73,73,214,214,1.0,1982,41560,0,none,rain,local,none,low
2025-05-06T21:02:11.027911,38.20407787560037,-85.71249756781226,38.23086709583438,-85.75805570984245,39,51,265,203,1.0,590,9423,86,none,rain,arterial,none,high
2025-05-06T21:02:13.813414,38.284089169082215,-85.59536606480037,38.14784948635644,-85.80358320489448,54,54,144,144,1.0,1932,28874,117,none,fog,local,none,low
2025-05-06T21:02:16.580470,38.3060520726072,-85.5559545601793,38.15365621509291,-85.77010810379451,108,108,73,73,1.0,1888,38071,0,none,clear,local,none,low
2025-05-06T21:02:19.492478,38.13387079849248,-85.91778825742145,38.30998828878365,-85.56763951670243,73,73,160,160,1.0,2154,47730,0,none,snow,arterial,none,low
2025-05-06T21:02:22.188820,38.22298970667781,-85.85381667359952,38.21338596267643,-85.6459285797421,89,89,298,298,1.0,1691,30736,0,none,clear,highway,none,low
2025-05-06T21:02:25.100912,38.24523950565226,-85.9212571244201,38.14763053112424,-85.81300416419515,67,67,447,447,1.0,1996,36940,0,none,fog,arterial,none,low
2025-05-06T21:02:27.756957,38.27085740963947,-85.72752188526779,38.29734940415312,-85.90361190123096,67,67,201,201,1.0,1217,22910,0,none,rain,arterial,none,low
2025-05-06T21:02:30.501720,38.243483967966895,-85.52085105962058,38.22431991948499,-85.65381871345417,37,60,379,234,1.0,961,18892,0,none,clear,arterial,none,high
2025-05-06T21:02:35.413188,38.27201066762514,-85.83263578811435,38.22152343168754,-85.67440431828398,96,96,43,43,1.0,1283,23130,0,none,rain,highway,none,low
2025-05-06T21:02:38.153534,38.26097648298786,-85.5405847600821,38.1669661384262,-85.53514722398393,56,56,149,149,1.0,1214,15331,0,none,fog,local,none,low
2025-05-06T21:02:41.097201,38.18374771075215,-85.88009929163549,38.28444021689805,-85.66832244584535,82,82,64,64,1.0,2065,37266,0,none,clear,highway,none,low
2025-05-06T21:02:43.714145,38.34467221035842,-85.90891761034604,38.2665375087851,-85.84530336624742,83,83,30,30,1.0,879,14560,0,none,clear,arterial,none,low
2025-05-06T21:02:46.493329,38.21041823808918,-85.75504718872558,38.298450635080094,-85.90708419800947,62,62,19,19,1.0,1221,25759,0,none,clear,local,none,low
2025-05-06T21:02:49.290721,38.202748295194965,-85.68150419722548,38.3198542524295,-85.86583595615261,107,107,59,59,1.0,1662,34248,86,none,clear,local,none,low
2025-05-06T21:02:52.105388,38.25455227142286,-85.88902971896515,38.3258637871393,-85.80990059739952,71,71,228,228,1.0,1270,13845,0,none,clear,highway,none,low
2025-05-06T21:02:54.823195,38.20482667255453,-85.6255231491807,38.33807935922275,-85.81345844509943,67,67,103,103,1.0,1549,33734,0,none,rain,highway,none,low
2025-05-06T21:02:57.417316,38.3099469576921,-85.64122985559368,38.251589571533394,-85.7905271619252,53,53,283,283,1.0,1221,20287,0,none,snow,local,none,low
2025-05-06T21:03:00.056607,38.12377845221675,-85.85663118174936,38.18899680095269,-85.73310137907544,66,66,66,66,1.0,1033,15126,0,none,snow,highway,none,low
2025-05-06T21:03:03.044394,38.26734151189395,-85.70765802015903,38.20513664124399,-85.87006943272523,108,108,132,132,1.0,1184,22872,0,none,rain,local,none,low
2025-05-06T21:03:06.744013,38.17027445091878,-85.51713925290194,38.16061952391125,-85.69524159730369,118,118,176,176,1.0,1310,30965,0,none,clear,local,none,low
2025-05-06T21:03:09.632928,38.30020500573065,-85.72000152361723,38.26190687314206,-85.75687319710053,61,61,37,37,1.0,631,8287,0,none,snow,highway,none,low
2025-05-06T21:03:13.239722,38.14485005928497,-85.59642009447957,38.2298179728621,-85.64149309037424,58,58,146,146,1.0,1150,12307,0,none,rain,local,none,low
2025-05-06T21:03:16.103689,38.22644640679103,-85.57945548658266,38.1900757846479,-85.8242809709529,56,66,680,577,1.0,1244,26205,0,none,rain,local,none,moderate
2025-05-06T21:03:18.980182,38.27540470435318,-85.85698775040747,38.22978941708072,-85.6737282154562,105,105,80,80,1.0,1339,22156,0,none,fog,local,none,low
2025-05-06T21:03:21.940681,38.178781506876994,-85.82895725795623,38.16012847069079,-85.87005566178175,54,54,70,70,1.0,678,6310,0,none,fog,highway,none,low
2025-05-06T21:03:24.566422,38.181973135303565,-85.81482932415443,38.21446468008516,-85.75206967875076,69,69,15,15,1.0,683,9518,0,none,snow,highway,none,low
2025-05-06T21:03:27.170933,38.22204196078702,-85.79997288250733,38.26303272617213,-85.66196156320834,50,50,106,106,1.0,1215,23880,0,none,rain,arterial,none,low
2025-05-06T21:03:29.861598,38.20174983590029,-85.75404443432764,38.28483307339421,-85.765292405618,42,53,162,128,1.0,647,12008,0,none,fog,highway,none,moderate
2025-05-06T21:03:32.724137,38.30910925994289,-85.50839586806441,38.12930343850029,-85.6197915173372,62,62,159,159,1.0,1580,30782,0,none,fog,local,none,low
2025-05-06T21:03:35.394176,38.20581542082849,-85.63659561434469,38.24005335400573,-85.5656834561896,51,51,171,171,1.0,915,12116,0,none,clear,local,none,low
2025-05-06T21:03:38.027026,38.35077468255085,-85.62781206255794,38.16539842322481,-85.84938479449009,75,75,52,52,1.0,1985,36578,0,none,rain,arterial,none,low
2025-05-06T21:03:40.629406,38.33610713774661,-85.68445064716548,38.28427303524105,-85.8195976365848,115,115,190,190,1.0,1058,21809,0,none,rain,local,none,low
2025-05-06T21:03:43.294726,38.19345269766231,-85.91940419212779,38.20694242498215,-85.62910015702747,67,67,447,447,1.0,2106,40367,0,none,snow,highway,none,low
2025-05-06T21:03:46.303385,38.1417325230339,-85.8849159358918,38.208550655857465,-85.55316397144493,84,84,71,71,1.0,2001,39315,0,none,clear,highway,none,low
2025-05-06T21:03:49.139725,38.19351521828958,-85.61684548079583,38.16298447555612,-85.61865898153489,66,66,130,130,1.0,539,5649,0,none,rain,highway,none,low
2025-05-06T21:03:51.696764,38.30431572609841,-85.77263895135309,38.22473323868698,-85.56175544551843,44,56,110,86,0.99,1256,24751,0,none,fog,highway,none,moderate
2025-05-06T21:03:55.208502,38.24182132545088,-85.88727023501318,38.231218547488425,-85.66168393431873,88,88,302,302,1.0,1437,28626,0,none,snow,highway,none,low
2025-05-06T21:03:57.871409,38.177784434505206,-85.80565958873906,38.33331124371726,-85.5977051615166,49,49,80,80,1.0,1663,33017,0,none,rain,arterial,none,low
2025-05-06T21:04:00.403412,38.186229161368985,-85.69643468276388,38.15299690734359,-85.63738207531199,44,44,143,143,1.0,733,8574,0,none,rain,local,none,low
2025-05-06T21:04:03.012386,38.26958789319246,-85.56171196920327,38.25560131752342,-85.82369552296703,73,73,44,44,1.0,1683,31911,0,none,snow,arterial,none,low
2025-05-06T21:04:05.782946,38.22411840783477,-85.51041990618523,38.19733092068745,-85.68827413392879,94,94,26,26,1.0,1174,19887,0,none,rain,local,none,low
2025-05-06T21:04:08.539972,38.18017158532013,-85.80883792164822,38.13258246196293,-85.73511935728925,108,108,125,125,1.0,919,16325,0,none,clear,local,none,low
2025-05-06T21:04:11.493099,38.150045257409886,-85.59900297630692,38.19936767819406,-85.84164938232503,51,51,86,86,1.0,1720,34549,0,none,fog,local,none,low
2025-05-06T21:04:14.249266,38.22890464645866,-85.62063009395241,38.28253220917495,-85.85201084956245,93,93,41,41,1.0,1512,28969,0,none,snow,local,none,low
2025-05-06T21:04:17.018409,38.13743162880224,-85.67639811272925,38.33208936637529,-85.64755245973005,32,52,281,173,1.0,1800,39108,0,none,snow,arterial,none,high
2025-05-06T21:04:19.976080,38.29788804808746,-85.64255524978145,38.22283727020788,-85.84981366981476,50,50,300,300,1.0,1632,31898,0,none,rain,highway,none,low
2025-05-06T21:04:23.272785,38.16471110315621,-85.57846672472793,38.242179293503554,-85.8809347032862,56,69,65,53,1.0,2369,43713,0,none,clear,highway,none,moderate
2025-05-06T21:04:25.884783,38.308013992883374,-85.53302506405736,38.212532734626585,-85.55326839370196,55,55,125,125,1.0,1224,20016,0,none,snow,highway,none,low
2025-05-06T21:04:28.452346,38.3251242164928,-85.65372759049875,38.27060767735311,-85.64487339642322,68,68,115,115,1.0,1231,21795,0,none,clear,arterial,none,low
2025-05-06T21:04:31.301929,38.28654692343561,-85.80312108434039,38.2215466107766,-85.67073430347257,41,41,191,191,1.0,1257,21279,0,none,fog,arterial,none,low
2025-05-06T21:04:34.007652,38.18246287360667,-85.8671585329641,38.25536758836324,-85.6461863588711,80,80,70,70,1.0,1571,31121,0,none,snow,arterial,none,low
2025-05-06T21:04:37.229414,38.231988274699546,-85.84055670582225,38.14254087440129,-85.59833232284073,56,56,55,55,1.0,1963,35706,0,none,snow,highway,none,low
2025-05-06T21:04:40.134739,38.202972277328925,-85.74331555749747,38.18856614043162,-85.60329880383595,103,103,111,111,1.0,1297,19037,0,none,fog,highway,none,low
2025-05-06T21:04:43.321831,38.230173267808894,-85.61853925091478,38.2920736927393,-85.88923895196825,99,99,8,8,1.0,1618,35435,0,none,rain,highway,none,low
2025-05-06T21:04:47.054845,38.28520851708602,-85.79751839564238,38.31472027599758,-85.61809340108434,100,100,98,98,1.0,1490,26735,0,none,clear,highway,none,low
2025-05-06T21:04:56.179854,38.121936051277245,-85.72720079571397,38.15966479508344,-85.73339308326115,65,65,107,107,1.0,752,5679,0,none,fog,arterial,none,low
2025-05-06T21:04:59.129240,38.2092974431898,-85.5223394768253,38.13810787776904,-85.67849897941801,114,114,123,123,1.0,1457,27331,0,none,snow,local,none,low
2025-05-06T21:05:02.190953,38.22661551516647,-85.55871933578443,38.292548281281086,-85.59272555346841,113,113,111,111,1.0,1021,10842,0,none,rain,highway,none,low
2025-05-06T21:05:05.096742,38.25422150806766,-85.76226752548038,38.17312311784289,-85.67556769537558,12,27,284,126,1.0,1051,18348,0,none,clear,local,none,high
2025-05-06T21:05:08.354631,38.21554813844539,-85.56050302068668,38.19477834153088,-85.81772937991319,111,111,116,116,1.0,1478,28350,0,none,rain,arterial,none,low
2025-05-06T21:05:11.063109,38.30412043427198,-85.76946178918551,38.28943836310447,-85.54758465935029,27,38,274,194,1.0,1391,28133,0,none,clear,highway,none,high
2025-05-06T21:05:13.633406,38.24329933950376,-85.62995801395614,38.27584840477258,-85.76961155045569,93,93,37,37,1.0,1134,17481,0,none,fog,arterial,none,low
2025-05-06T21:05:16.276506,38.29270805293633,-85.85075093114088,38.32219713035432,-85.54798971120672,105,105,80,80,1.0,1548,32142,0,none,snow,arterial,none,low
2025-05-06T21:05:19.096784,38.23870468542904,-85.70977876936438,38.32225334154555,-85.62982985072426,49,49,63,63,1.0,1071,19820,0,none,fog,arterial,none,low
2025-05-06T21:05:21.850188,38.27775654759078,-85.58727434110497,38.30014219069157,-85.62141740697787,57,57,169,169,1.0,640,6995,0,none,snow,highway,none,low
2025-05-06T21:05:25.555063,38.16593648080031,-85.82999940724196,38.32939526055869,-85.63538269428659,45,60,236,177,1.0,1611,32525,0,none,clear,arterial,none,high
2025-05-06T21:05:28.442414,38.30619978756695,-85.71361243949141,38.35053356007274,-85.8704086838141,57,57,138,138,1.0,1706,23551,0,none,clear,arterial,none,low
2025-05-06T21:05:31.053411,38.12435059446377,-85.61496603500937,38.173221247570126,-85.62885922396725,114,114,86,86,1.0,800,10491,0,none,rain,local,none,low
2025-05-06T21:05:33.806100,38.30414404240248,-85.80687318471816,38.131071940217545,-85.63498082045302,34,45,49,37,1.0,1546,35429,0,none,fog,highway,none,high
2025-05-06T21:05:36.798855,38.16280627889786,-85.66010965127876,38.29439540074299,-85.81471703925833,52,63,144,119,1.0,1622,29932,0,none,fog,highway,none,moderate
2025-05-06T21:05:40.162569,38.31285868749275,-85.67578505042003,38.17318501902764,-85.88959398563217,42,49,273,234,0.69355,1768,32669,0,none,snow,arterial,none,moderate
